,User_ID,Product_ID,Gender,Age,City_Category,Marital_Status,Product_Category
2369,1003824,P00122442,M,26-35,A,1,1
2370,1003824,P00006942,M,26-35,A,1,1
2371,1003824,P00233442,M,26-35,A,1,1
2372,1003825,P00113242,M,18-25,B,0,1
2373,1003825,P00261242,M,18-25,B,0,1
2374,1003827,P00192842,M,51-55,C,1,5
2375,1003827,P00129342,M,51-55,C,1,1
2376,1003827,P00034042,M,51-55,C,1,1
2377,1003829,P00251442,F,26-35,B,0,5
2378,1003829,P00365542,F,26-35,B,0,5
2379,1003832,P00327842,F,26-35,B,1,8
2380,1003833,P00129842,M,26-35,B,0,6
2381,1003836,P00286242,F,51-55,B,0,5
2382,1003836,P00363942,F,51-55,B,0,5
2383,1003841,P00127442,M,46-50,A,0,1
2384,1003841,P00111442,M,46-50,A,0,8
2385,1003841,P00228742,M,46-50,A,0,8
2386,1003841,P00107142,M,46-50,A,0,6
2387,1003842,P00125342,F,36-45,B,0,11
2388,1003842,P00252542,F,36-45,B,0,8
2389,1003842,P00127042,F,36-45,B,0,4
2390,1003847,P00127342,M,26-35,B,0,1
2391,1003847,P00143642,M,26-35,B,0,1
2392,1003847,P00013142,M,26-35,B,0,5
2393,1003847,P00119742,M,26-35,B,0,5
2394,1003847,P00157142,M,26-35,B,0,11
2395,1003849,P00346042,M,36-45,C,0,6
2396,1003850,P00321942,M,18-25,B,0,5
2397,1003850,P00051642,M,18-25,B,0,8
2398,1003851,P00250242,M,26-35,A,0,5
2399,1003853,P00245642,M,26-35,B,1,5
2400,1003853,P00367142,M,26-35,B,1,11
2401,1003855,P00237542,M,26-35,C,1,1
2402,1003855,P00061142,M,26-35,C,1,8
2403,1003859,P00248442,M,26-35,C,0,3
2404,1003859,P00194642,M,26-35,C,0,1
2405,1003861,P00112142,M,18-25,C,0,1
2406,1003861,P00305042,M,18-25,C,0,11
2407,1003871,P00139542,M,18-25,C,0,5
2408,1003874,P00329542,M,26-35,A,0,1
2409,1003878,P00240142,M,36-45,B,0,5
2410,1003878,P00215542,M,36-45,B,0,1
2411,1003881,P00335242,M,18-25,B,1,5
2412,1003882,P00293242,M,55+,C,1,8
2413,1003883,P00291442,M,51-55,C,1,5
2414,1003884,P00164842,M,18-25,A,1,5
2415,1003884,P00003242,M,18-25,A,1,8
2416,1003884,P00155442,M,18-25,A,1,1
2417,1003885,P00112942,M,26-35,B,1,1
2418,1003885,P00028042,M,26-35,B,1,1
2419,1003885,P00288342,M,26-35,B,1,8
2420,1003885,P00102342,M,26-35,B,1,8
2421,1003887,P00216142,M,18-25,C,0,1
2422,1003888,P00113942,M,46-50,C,1,8
2423,1003888,P00103242,M,46-50,C,1,8
2424,1003892,P00338942,M,26-35,A,0,1
2425,1003895,P00093642,F,36-45,C,1,6
2426,1003895,P00283142,F,36-45,C,1,13
2427,1003896,P00226342,M,36-45,B,0,11
2428,1003900,P00129342,F,26-35,B,1,1
2429,1003900,P00205942,F,26-35,B,1,5
2430,1003900,P00344742,F,26-35,B,1,5
2431,1003903,P00293742,M,26-35,C,0,8
2432,1003903,P0097242,M,26-35,C,0,1
2433,1003913,P00324542,M,18-25,B,0,5
2434,1003913,P00070342,M,18-25,B,0,1
2435,1003925,P00057642,M,26-35,C,1,1
2436,1003928,P00161542,M,26-35,C,1,2
2437,1003929,P00127842,M,26-35,B,1,1
2438,1003929,P00220342,M,26-35,B,1,5
2439,1003929,P00039242,M,26-35,B,1,1
2440,1003932,P00266642,M,26-35,C,1,1
2441,1003934,P00127442,M,26-35,B,0,1
2442,1003934,P00244042,M,26-35,B,0,1
2443,1003934,P00356042,M,26-35,B,0,1
2444,1003934,P00324442,M,26-35,B,0,11
2445,1003934,P00234542,M,26-35,B,0,5
2446,1003934,P00219542,M,26-35,B,0,5
2447,1003935,P00113242,M,36-45,C,0,1
2448,1003938,P00248142,M,26-35,C,0,5
2449,1003940,P00351642,M,36-45,B,1,8
2450,1003940,P00254042,M,36-45,B,1,8
2451,1003942,P00105142,M,18-25,B,0,1
2452,1003943,P00058042,F,36-45,C,1,8
2453,1003945,P00226142,F,46-50,B,0,8
2454,1003945,P00189842,F,46-50,B,0,3
2455,1003945,P00218342,F,46-50,B,0,5
2456,1003949,P00317642,M,46-50,C,0,1
2457,1003951,P00130742,F,18-25,C,1,1
2458,1003953,P00106742,M,26-35,A,0,3
2459,1003953,P00196042,M,26-35,A,0,4
2460,1003955,P00160942,M,36-45,C,1,1
2461,1003957,P00223242,M,36-45,B,0,5
2462,1003960,P00010742,F,36-45,C,1,1
2463,1003963,P00118742,M,51-55,A,0,5
2464,1003963,P00287842,M,51-55,A,0,8
2465,1003965,P00147742,M,18-25,C,0,1
2466,1003965,P00211142,M,18-25,C,0,5
2467,1003967,P00197442,F,18-25,A,0,8
2468,1003967,P00221742,F,18-25,A,0,1
2469,1003978,P00116142,M,36-45,C,1,10
2470,1003978,P00046742,M,36-45,C,1,1
2471,1003979,P00053942,F,51-55,C,1,1
2472,1003981,P00131342,F,46-50,C,1,5
2473,1003982,P00354542,M,55+,C,0,5
2474,1003989,P00113642,M,51-55,A,1,8
2475,1003990,P00356742,M,26-35,B,0,5
2476,1003991,P00248142,M,26-35,C,0,5
2477,1003992,P00189842,M,26-35,B,0,3
2478,1003992,P00003942,M,26-35,B,0,5
2479,1003997,P00338442,M,36-45,B,1,1
2480,1003997,P00260442,M,36-45,B,1,1
2481,1003998,P00070642,M,46-50,C,1,11
2482,1003999,P00117042,M,36-45,B,0,1
2483,1003999,P00019942,M,36-45,B,0,1
2484,1003999,P00030942,M,36-45,B,0,4
2485,1003999,P00112442,M,36-45,B,0,6
2486,1003999,P00031142,M,36-45,B,0,16
2487,1004001,P00132842,F,26-35,B,1,1
2488,1004006,P00191142,M,0-17,C,0,4
2489,1004009,P00196842,M,18-25,C,0,5
2490,1004009,P00113642,M,18-25,C,0,8
2491,1004009,P00014242,M,18-25,C,0,8
2492,1004009,P00201042,M,18-25,C,0,8
2493,1004011,P00180442,M,26-35,B,0,11
2494,1004011,P00065442,M,26-35,B,0,8
2495,1004016,P00284742,M,51-55,B,0,5
2496,1004016,P00191742,M,51-55,B,0,4
2497,1004018,P00160942,F,46-50,C,1,1
2498,1004020,P00127542,M,26-35,C,1,1
2499,1004021,P00001042,M,51-55,B,1,1
2500,1004021,P00292942,M,51-55,B,1,5
2501,1004026,P00183942,M,26-35,C,0,3
2502,1004026,P00117942,M,26-35,C,0,5
2503,1004028,P00021742,M,26-35,A,0,5
2504,1004028,P00216742,M,26-35,A,0,5
2505,1004028,P00128242,M,26-35,A,0,5
2506,1004029,P00119242,F,55+,C,1,18
2507,1004031,P00324442,M,26-35,C,1,11
2508,1004033,P00240142,M,26-35,B,0,5
2509,1004033,P00211142,M,26-35,B,0,5
2510,1004034,P00025442,M,26-35,C,1,1
2511,1004039,P00010742,M,26-35,A,1,1
2512,1004040,P00278142,M,26-35,B,1,11
2513,1004041,P00210342,M,18-25,B,0,3
2514,1004041,P00004442,M,18-25,B,0,1
2515,1004041,P00255842,M,18-25,B,0,16
2516,1004048,P00014642,F,36-45,B,0,8
2517,1004048,P00252042,F,36-45,B,0,5
2518,1004048,P00042542,F,36-45,B,0,1
2519,1004048,P00100942,F,36-45,B,0,5
2520,1004048,P00071142,F,36-45,B,0,5
2521,1004048,P00021142,F,36-45,B,0,5
2522,1004049,P00183042,M,46-50,A,1,15
2523,1004049,P00242742,M,46-50,A,1,1
2524,1004049,P00227642,M,46-50,A,1,1
2525,1004053,P00182042,M,26-35,B,0,11
2526,1004053,P00344542,M,26-35,B,0,16
2527,1004056,P0095842,M,0-17,B,0,3
2528,1004060,P00351342,M,26-35,C,1,1
2529,1004061,P00359742,M,51-55,C,1,1
2530,1004061,P00360342,M,51-55,C,1,11
2531,1004064,P00111242,M,46-50,A,1,1
2532,1004064,P00216042,M,46-50,A,1,5
2533,1004070,P00151142,M,26-35,C,0,6
2534,1004070,P00074642,M,26-35,C,0,5
2535,1004074,P00022542,M,36-45,C,0,5
2536,1004077,P00243942,F,36-45,A,0,1
2537,1004082,P00032442,M,26-35,B,0,5
2538,1004083,P00210942,M,55+,A,0,5
2539,1004083,P00101042,M,55+,A,0,5
2540,1004083,P00047942,M,55+,A,0,5
2541,1004083,P00227142,M,55+,A,0,5
2542,1004083,P00068942,M,55+,A,0,5
2543,1004085,P00119442,F,26-35,A,0,5
2544,1004085,P00028442,F,26-35,A,0,1
2545,1004085,P00190242,F,26-35,A,0,4
2546,1004088,P00293242,M,26-35,B,1,8
2547,1004089,P00110542,M,26-35,A,0,8
2548,1004089,P00213742,M,26-35,A,0,8
2549,1004089,P00280542,M,26-35,A,0,11
2550,1004089,P00294542,M,26-35,A,0,8
2551,1004090,P00313442,M,55+,C,1,5
2552,1004090,P00346142,M,55+,C,1,1
2553,1004094,P00005042,M,26-35,C,0,6
2554,1004098,P00243942,M,36-45,C,0,1
2555,1004101,P00109542,M,18-25,C,0,8
2556,1004102,P00359642,M,0-17,C,0,11
2557,1004102,P00209742,M,0-17,C,0,1
2558,1004102,P00075442,M,0-17,C,0,5
2559,1004103,P00224742,M,18-25,C,0,8
2560,1004104,P00303442,M,18-25,C,0,1
2561,1004111,P00111542,M,26-35,B,0,2
2562,1004115,P00320742,M,26-35,B,0,1
2563,1004115,P00332442,M,26-35,B,0,16
2564,1004115,P00193142,M,26-35,B,0,5
2565,1004116,P00178042,M,36-45,A,0,8
2566,1004116,P00363442,M,36-45,A,0,1
2567,1004118,P00110542,M,26-35,C,0,8
2568,1004121,P00243942,M,46-50,B,0,1
2569,1004122,P00205942,M,18-25,C,0,5
2570,1004124,P00011842,M,26-35,C,1,5
2571,1004126,P00171342,M,26-35,B,0,13
2572,1004127,P00062842,M,51-55,B,1,1
2573,1004131,P00035942,M,46-50,C,1,1
2574,1004131,P00186142,M,46-50,C,1,1
2575,1004135,P00354042,M,0-17,C,0,1
2576,1004139,P00237542,M,55+,B,1,1
2577,1004139,P00028542,M,55+,B,1,6
2578,1004139,P00033342,M,55+,B,1,5
2579,1004140,P00215542,M,26-35,B,0,1
2580,1004144,P00228442,M,18-25,C,0,1
2581,1004144,P00116242,M,18-25,C,0,8
2582,1004150,P00329542,M,26-35,B,0,1
2583,1004152,P00105142,M,26-35,C,1,1
2584,1004152,P00101442,M,26-35,C,1,2
2585,1004152,P00175242,M,26-35,C,1,2
2586,1004153,P00137242,M,51-55,B,1,5
2587,1004156,P00003242,M,55+,B,0,8
2588,1004157,P00294242,M,51-55,B,1,4
2589,1004161,P00116742,M,46-50,B,1,11
2590,1004161,P00015942,M,46-50,B,1,6
2591,1004175,P00258842,M,36-45,C,0,5
2592,1004177,P00120042,M,36-45,C,0,1
2593,1004177,P00270942,M,36-45,C,0,1
2594,1004183,P00159442,M,26-35,B,0,5
2595,1004183,P00247142,M,26-35,B,0,8
2596,1004184,P00351342,M,51-55,C,1,1
2597,1004185,P00331742,M,26-35,C,0,11
2598,1004186,P00282042,M,26-35,B,1,5
2599,1004186,P00331542,M,26-35,B,1,5
2600,1004193,P00062842,M,55+,C,0,1
2601,1004193,P00184242,M,55+,C,0,9
2602,1004194,P00034742,M,18-25,C,1,5
2603,1004199,P00051442,F,26-35,C,0,8
2604,1004199,P00070942,F,26-35,C,0,3
2605,1004201,P00324742,F,26-35,C,1,2
2606,1004204,P00181542,M,36-45,C,0,11
2607,1004205,P00100442,F,26-35,C,0,2
2608,1004207,P00344342,M,36-45,C,0,8
2609,1004210,P00351342,M,26-35,C,0,1
2610,1004213,P00028042,M,36-45,B,0,1
2611,1004213,P00019942,M,36-45,B,0,1
2612,1004213,P00271442,M,36-45,B,0,18
2613,1004217,P00317842,M,18-25,B,0,8
2614,1004217,P00126142,M,18-25,B,0,8
2615,1004217,P00046142,M,18-25,B,0,1
2616,1004220,P00130842,M,36-45,B,1,5
2617,1004222,P00184942,F,46-50,C,0,1
2618,1004223,P00125942,F,36-45,A,0,1
2619,1004227,P00012242,M,26-35,A,0,2
2620,1004227,P00024742,M,26-35,A,0,8
2621,1004227,P00103842,M,26-35,A,0,5
2622,1004227,P00303542,M,26-35,A,0,5
2623,1004227,P00302042,M,26-35,A,0,5
2624,1004227,P00269742,M,26-35,A,0,11
2625,1004227,P00273942,M,26-35,A,0,5
2626,1004232,P00021742,F,36-45,B,1,5
2627,1004233,P00112842,M,36-45,C,0,8
2628,1004234,P00114942,F,46-50,B,0,1
2629,1004237,P00255842,M,26-35,C,1,16
2630,1004238,P00187442,M,36-45,B,0,2
2631,1004238,P00258842,M,36-45,B,0,5
2632,1004250,P00074442,F,51-55,C,1,1
2633,1004250,P00261842,F,51-55,C,1,2
2634,1004251,P00158042,M,46-50,C,0,8
2635,1004252,P00070042,F,36-45,B,0,1
2636,1004252,P0098242,F,36-45,B,0,1
2637,1004253,P00282142,M,46-50,B,0,3
2638,1004255,P00091842,M,51-55,C,1,8
2639,1004257,P00230342,M,51-55,C,1,5
2640,1004257,P00007342,M,51-55,C,1,8
2641,1004258,P00025442,M,26-35,B,0,1
2642,1004258,P00313342,M,26-35,B,0,5
2643,1004258,P00023142,M,26-35,B,0,5
2644,1004260,P00228442,M,26-35,C,1,1
2645,1004260,P00006942,M,26-35,C,1,1
2646,1004260,P00258742,M,26-35,C,1,5
2647,1004260,P00002142,M,26-35,C,1,1
2648,1004261,P00110842,F,36-45,C,0,1
2649,1004261,P00145742,F,36-45,C,0,1
2650,1004265,P00145042,M,26-35,C,0,1
2651,1004265,P00331942,M,26-35,C,0,5
2652,1004268,P00033042,F,46-50,B,0,5
2653,1004269,P00120342,M,36-45,B,1,5
2654,1004271,P00114942,M,36-45,B,0,1
2655,1004271,P00175242,M,36-45,B,0,2
2656,1004271,P00307142,M,36-45,B,0,8
2657,1004271,P00250942,M,36-45,B,0,11
2658,1004277,P00035442,M,36-45,A,0,7
2659,1004277,P00151342,M,36-45,A,0,7
2660,1004277,P00113342,M,36-45,A,0,1
2661,1004277,P00130342,M,36-45,A,0,6
2662,1004277,P00339842,M,36-45,A,0,1
2663,1004280,P00347642,M,36-45,C,0,1
2664,1004284,P00129342,M,51-55,B,0,1
2665,1004285,P00271942,M,36-45,B,0,5
2666,1004286,P00156842,M,36-45,C,0,4
2667,1004287,P00079742,M,26-35,C,1,1
2668,1004287,P00193542,M,26-35,C,1,1
2669,1004291,P00105342,M,36-45,A,0,1
2670,1004294,P00032442,M,0-17,C,0,5
2671,1004296,P00285842,M,55+,C,1,5
2672,1004296,P00255942,M,55+,C,1,1
2673,1004303,P00193842,M,26-35,B,0,11
2674,1004305,P00181342,F,46-50,B,1,11
2675,1004305,P00135342,F,46-50,B,1,5
2676,1004310,P00025442,M,26-35,C,1,1
2677,1004310,P00252442,M,26-35,C,1,8
2678,1004312,P00140042,M,26-35,A,1,1
2679,1004312,P00322942,M,26-35,A,1,2
2680,1004312,P00123142,M,26-35,A,1,11
2681,1004315,P00003242,M,18-25,C,0,8
2682,1004317,P00071442,F,36-45,B,0,15
2683,1004318,P00138442,M,26-35,B,0,1
2684,1004318,P00179542,M,26-35,B,0,11
2685,1004320,P00037142,M,26-35,C,0,1
2686,1004322,P00159442,F,51-55,B,0,5
2687,1004327,P00285642,M,36-45,B,0,2
2688,1004328,P00113042,M,51-55,C,1,11
2689,1004329,P00074342,F,26-35,B,1,5
2690,1004334,P00198042,M,26-35,C,0,11
2691,1004335,P00126142,M,36-45,B,0,8
2692,1004335,P00014542,M,36-45,B,0,8
2693,1004336,P00053942,F,26-35,B,0,1
2694,1004337,P00071442,M,18-25,C,0,15
2695,1004338,P00086042,F,18-25,C,0,8
2696,1004342,P00113342,M,26-35,C,1,1
2697,1004343,P00194442,M,26-35,C,1,5
2698,1004344,P00298442,M,26-35,A,0,16
2699,1004344,P00199442,M,26-35,A,0,5
2700,1004344,P00288942,M,26-35,A,0,1
2701,1004344,P00345842,M,26-35,A,0,2
2702,1004344,P00123642,M,26-35,A,0,11
2703,1004344,P00217042,M,26-35,A,0,8
2704,1004344,P00144642,M,26-35,A,0,1
2705,1004344,P00022442,M,26-35,A,0,8
2706,1004344,P00319042,M,26-35,A,0,5
2707,1004344,P00222942,M,26-35,A,0,1
2708,1004345,P0097742,F,26-35,B,0,8
2709,1004345,P00137242,F,26-35,B,0,5
2710,1004345,P00033042,F,26-35,B,0,5
2711,1004345,P00266442,F,26-35,B,0,5
2712,1004347,P00274942,F,18-25,C,0,8
2713,1004347,P00078142,F,18-25,C,0,8
2714,1004350,P00130442,M,18-25,C,0,3
2715,1004352,P00100742,M,18-25,B,0,5
2716,1004352,P00031942,M,18-25,B,0,11
2717,1004352,P00119142,M,18-25,B,0,3
2718,1004356,P00324442,M,36-45,C,1,11
2719,1004356,P00102642,M,36-45,C,1,4
2720,1004356,P00002442,M,36-45,C,1,8
2721,1004360,P00190142,F,26-35,B,0,3
2722,1004362,P00113242,M,26-35,B,0,1
2723,1004362,P00146442,M,26-35,B,0,8
2724,1004363,P00100742,M,36-45,C,1,5
2725,1004371,P00010742,F,18-25,B,0,1
2726,1004375,P00040942,F,26-35,B,0,16
2727,1004375,P00231342,F,26-35,B,0,5
2728,1004377,P00286742,M,26-35,C,1,1
2729,1004377,P00030742,M,26-35,C,1,1
2730,1004379,P00028142,M,26-35,B,0,5
2731,1004379,P00146142,M,26-35,B,0,1
2732,1004379,P00121642,M,26-35,B,0,5
2733,1004381,P00030842,M,26-35,B,1,1
2734,1004381,P00282742,M,26-35,B,1,5
2735,1004381,P00346542,M,26-35,B,1,10
2736,1004381,P00021842,M,26-35,B,1,5
2737,1004384,P00288342,M,26-35,B,1,8
2738,1004386,P00000142,M,26-35,B,0,3
2739,1004386,P00113342,M,26-35,B,0,1
2740,1004386,P00127742,M,26-35,B,0,1
2741,1004387,P00181842,F,18-25,B,0,11
2742,1004387,P00128742,F,18-25,B,0,1
2743,1004387,P00303242,F,18-25,B,0,5
2744,1004387,P00052542,F,18-25,B,0,8
2745,1004387,P00021442,F,18-25,B,0,8
2746,1004388,P00346442,M,46-50,B,1,1
2747,1004388,P00326242,M,46-50,B,1,2
2748,1004390,P00036842,M,26-35,B,0,1
2749,1004390,P00001942,M,26-35,B,0,5
2750,1004401,P00086842,M,18-25,A,0,14
2751,1004401,P00245342,M,18-25,A,0,11
2752,1004401,P00053642,M,18-25,A,0,7
2753,1004401,P00110942,M,18-25,A,0,1
2754,1004404,P00149142,M,26-35,B,0,11
2755,1004407,P00048742,M,18-25,A,0,5
2756,1004408,P0096542,F,46-50,B,1,3
2757,1004408,P00113342,F,46-50,B,1,1
2758,1004409,P00347642,M,26-35,C,1,1
2759,1004411,P00294042,M,18-25,A,0,8
2760,1004411,P00059442,M,18-25,A,0,6
2761,1004411,P00101742,M,18-25,A,0,12
2762,1004414,P00216742,M,26-35,C,0,5
2763,1004415,P00329542,M,18-25,B,0,1
2764,1004416,P00240442,M,18-25,A,1,6
2765,1004416,P00129642,M,18-25,A,1,5
2766,1004418,P00085942,F,51-55,A,0,2
2767,1004418,P00031042,F,51-55,A,0,8
2768,1004422,P00255642,M,26-35,A,1,8
2769,1004422,P00086442,M,26-35,A,1,8
2770,1004425,P00006742,M,36-45,B,0,5
2771,1004425,P00210042,M,36-45,B,0,8
2772,1004425,P00146842,M,36-45,B,0,6
2773,1004426,P00088242,M,46-50,C,1,6
2774,1004428,P00356742,M,26-35,C,1,5
2775,1004430,P00302742,F,26-35,B,0,8
2776,1004432,P00052642,M,26-35,C,0,5
2777,1004433,P00186342,M,26-35,B,1,2
2778,1004433,P00154042,M,26-35,B,1,1
2779,1004434,P00145742,F,36-45,A,0,1
2780,1004440,P00355642,M,36-45,C,1,16
2781,1004446,P00163442,M,18-25,B,1,6
2782,1004446,P00321142,M,18-25,B,1,1
2783,1004447,P00184242,M,46-50,B,1,9
2784,1004447,P00304442,M,46-50,B,1,1
2785,1004447,P00117342,M,46-50,B,1,1
2786,1004447,P00195642,M,46-50,B,1,5
2787,1004447,P00188542,M,46-50,B,1,5
2788,1004448,P00338542,M,26-35,A,0,1
2789,1004448,P00104842,M,26-35,A,0,8
2790,1004448,P00111942,M,26-35,A,0,8
2791,1004448,P00122442,M,26-35,A,0,1
2792,1004448,P00002142,M,26-35,A,0,1
2793,1004448,P00052042,M,26-35,A,0,1
2794,1004448,P00198142,M,26-35,A,0,2
2795,1004449,P00330442,M,26-35,C,1,5
2796,1004451,P00015742,M,26-35,B,1,7
2797,1004451,P00133842,M,26-35,B,1,8
2798,1004452,P00258942,F,26-35,B,1,5
2799,1004454,P00338542,M,26-35,C,0,1
2800,1004458,P00298942,F,26-35,B,0,1
2801,1004458,P00258042,F,26-35,B,0,11
2802,1004466,P00345842,M,36-45,B,0,2
2803,1004470,P00277442,M,36-45,C,1,1
2804,1004471,P00221542,M,26-35,A,0,5
2805,1004472,P00148842,F,46-50,B,1,6
2806,1004472,P00115642,F,46-50,B,1,8
2807,1004473,P00339342,M,36-45,B,0,1
2808,1004477,P00354142,M,26-35,C,0,6
2809,1004478,P00321942,M,0-17,A,0,5
2810,1004480,P00010742,M,26-35,B,0,1
2811,1004482,P00019842,F,36-45,A,0,5
2812,1004482,P00086642,F,36-45,A,0,8
2813,1004482,P00282242,F,36-45,A,0,5
2814,1004482,P00058242,F,36-45,A,0,3
2815,1004483,P00110542,F,26-35,B,0,8
2816,1004483,P00001742,F,26-35,B,0,8
2817,1004484,P00179342,F,26-35,C,0,11
2818,1004484,P00218942,F,26-35,C,0,5
2819,1004488,P00340342,M,36-45,B,0,1
2820,1004489,P00161942,M,18-25,B,0,5
2821,1004489,P00013742,M,18-25,B,0,5
2822,1004490,P00100442,M,36-45,B,0,2
2823,1004490,P00187442,M,36-45,B,0,2
2824,1004490,P00144642,M,36-45,B,0,1
2825,1004491,P00133742,M,18-25,C,0,5
2826,1004491,P00167942,M,18-25,C,0,1
2827,1004495,P00034442,M,18-25,C,1,1
2828,1004496,P00052542,M,46-50,C,0,8
2829,1004497,P00126542,M,51-55,B,1,8
2830,1004497,P00113642,M,51-55,B,1,8
2831,1004497,P00109842,M,51-55,B,1,8
2832,1004497,P00140042,M,51-55,B,1,1
2833,1004497,P00249542,M,51-55,B,1,1
2834,1004498,P00338442,M,51-55,C,1,1
2835,1004498,P00364842,M,51-55,C,1,5
2836,1004501,P00165442,M,26-35,A,1,1
2837,1004502,P00112442,M,51-55,C,1,6
2838,1004505,P00170942,M,51-55,C,0,5
2839,1004506,P00019242,M,51-55,B,0,8
2840,1004506,P0095042,M,51-55,B,0,4
2841,1004507,P00334242,M,18-25,B,1,1
2842,1004507,P00183342,M,18-25,B,1,5
2843,1004508,P00184242,M,26-35,A,0,9
2844,1004508,P00088142,M,26-35,A,0,2
2845,1004508,P00152742,M,26-35,A,0,5
2846,1004508,P00316642,M,26-35,A,0,4
2847,1004508,P00190242,M,26-35,A,0,4
2848,1004509,P00086442,M,26-35,C,1,8
2849,1004509,P00270242,M,26-35,C,1,8
2850,1004509,P00101942,M,26-35,C,1,8
2851,1004510,P00273742,M,46-50,A,1,1
2852,1004510,P00100642,M,46-50,A,1,5
2853,1004510,P00140742,M,46-50,A,1,1
2854,1004510,P00145642,M,46-50,A,1,1
2855,1004510,P00061142,M,46-50,A,1,8
2856,1004511,P00223942,M,36-45,C,0,5
2857,1004512,P00349942,M,26-35,C,1,1
2858,1004517,P00003642,F,18-25,A,1,8
2859,1004521,P00192042,M,36-45,B,0,5
2860,1004521,P00051442,M,36-45,B,0,8
2861,1004526,P00129642,M,26-35,B,1,5
2862,1004531,P00285842,M,18-25,C,0,5
2863,1004532,P00233542,M,26-35,A,0,1
2864,1004533,P00295942,M,26-35,C,0,2
2865,1004534,P00127242,M,18-25,C,0,1
2866,1004539,P00212142,M,36-45,C,0,8
2867,1004543,P00313542,M,26-35,A,0,5
2868,1004543,P00069242,M,26-35,A,0,8
2869,1004543,P00282742,M,26-35,A,0,5
2870,1004543,P00247142,M,26-35,A,0,8
2871,1004549,P00038742,F,0-17,C,0,11
2872,1004555,P00242742,F,18-25,C,1,1
2873,1004555,P00220142,F,18-25,C,1,1
2874,1004555,P00247042,F,18-25,C,1,5
2875,1004556,P00083942,M,46-50,C,0,12
2876,1004559,P00294142,M,26-35,B,0,5
2877,1004560,P0099342,M,26-35,C,0,5
2878,1004560,P00119442,M,26-35,C,0,5
2879,1004562,P00120342,M,36-45,A,1,5
2880,1004562,P00113042,M,36-45,A,1,11
2881,1004562,P00365242,M,36-45,A,1,5
2882,1004566,P00152742,M,36-45,C,0,5
2883,1004566,P00191642,M,36-45,C,0,3
2884,1004566,P00196042,M,36-45,C,0,4
2885,1004567,P00071442,M,18-25,A,0,15
2886,1004568,P00221442,F,26-35,B,1,1
2887,1004573,P00121142,M,51-55,C,1,8
2888,1004577,P00181942,M,36-45,C,1,11
2889,1004578,P00294542,M,26-35,A,0,8
2890,1004578,P00249642,M,26-35,A,0,3
2891,1004578,P00125942,M,26-35,A,0,1
2892,1004578,P00001042,M,26-35,A,0,1
2893,1004578,P00140742,M,26-35,A,0,1
2894,1004579,P00188742,F,18-25,B,1,8
2895,1004579,P00339942,F,18-25,B,1,1
2896,1004579,P00283842,F,18-25,B,1,8
2897,1004585,P00016042,M,36-45,C,0,1
2898,1004585,P00019942,M,36-45,C,0,1
2899,1004585,P00021742,M,36-45,C,0,5
2900,1004588,P00059442,F,26-35,C,0,6
2901,1004589,P00113942,M,26-35,A,0,8
2902,1004591,P00145042,M,26-35,A,0,1
2903,1004592,P00106042,M,18-25,A,0,5
2904,1004593,P00026642,F,46-50,B,1,8
2905,1004596,P00308342,F,18-25,B,0,5
2906,1004601,P00016042,M,36-45,C,0,1
2907,1004601,P00155142,M,36-45,C,0,1
2908,1004602,P00150542,M,36-45,B,0,5
2909,1004607,P00179542,M,26-35,B,0,11
2910,1004607,P00193042,M,26-35,B,0,5
2911,1004608,P00189642,F,26-35,B,0,8
2912,1004609,P00262242,F,26-35,B,0,1
2913,1004610,P00278642,F,26-35,B,0,5
2914,1004611,P00065342,F,18-25,A,0,2
2915,1004611,P00035542,F,18-25,A,0,3
2916,1004611,P00026942,F,18-25,A,0,5
2917,1004611,P00127642,F,18-25,A,0,1
2918,1004614,P00293342,F,46-50,B,0,8
2919,1004615,P00129542,M,26-35,C,1,8
2920,1004620,P00126642,F,18-25,B,1,8
2921,1004621,P00145942,M,26-35,C,1,6
2922,1004621,P00310342,M,26-35,C,1,6
2923,1004623,P00249542,M,26-35,B,0,1
2924,1004623,P00312742,M,26-35,B,0,15
2925,1004625,P00110942,M,26-35,C,0,1
2926,1004626,P00347142,M,26-35,B,0,5
2927,1004626,P00303142,M,26-35,B,0,5
2928,1004627,P00298042,M,55+,C,1,5
2929,1004635,P00057242,M,18-25,B,0,5
2930,1004643,P00025642,M,26-35,A,0,4
2931,1004643,P00197942,M,26-35,A,0,6
2932,1004643,P00030942,M,26-35,A,0,4
2933,1004644,P00276642,M,51-55,C,0,8
2934,1004644,P00286042,M,51-55,C,0,18
2935,1004644,P00111342,M,51-55,C,0,5
2936,1004651,P00034242,F,46-50,B,0,5
2937,1004653,P00317542,M,36-45,B,1,1
2938,1004653,P00292642,M,36-45,B,1,8
2939,1004655,P00328042,F,26-35,A,0,8
2940,1004656,P00039442,M,26-35,B,0,11
2941,1004658,P00035742,M,26-35,B,1,11
2942,1004658,P00266142,M,26-35,B,1,5
2943,1004658,P00319842,M,26-35,B,1,3
2944,1004659,P00303242,F,26-35,C,0,5
2945,1004664,P00051442,F,46-50,A,1,8
2946,1004666,P00283942,M,36-45,A,1,5
2947,1004666,P00232642,M,36-45,A,1,8
2948,1004674,P00255842,F,36-45,C,1,16
2949,1004674,P00129042,F,36-45,C,1,1
2950,1004680,P00137142,M,36-45,B,1,13
